effective_pass,train_objective,test_word_error
0.014543339150668994,2459.1762246162193,1.0
2.908667830133799,2082.3081817945026,1.0
5.817335660267598,1883.8871006238717,1.0
8.726003490401396,1753.5022466249252,0.9997092177958709
11.634671320535196,1660.761250088378,0.9982553067752253
14.543339150668993,1591.1718207991235,0.994475138121547
17.452006980802793,1536.7396657593506,0.9927304448967723
20.36067481093659,1492.6883848432792,0.9895318406513521
23.26934264107039,1456.036285416625,0.9857516719976738
26.17801047120419,1425.5246957125582,0.9816807211398663
29.086678301337987,1399.0016069813778,0.9799360279150916
31.995346131471784,1375.6754702074543,0.9764466414655423
34.904013961605585,1355.3190125807137,0.9735388194242512
37.81268179173939,1337.2535868720954,0.9709217795870893
40.72134962187318,1321.0771047693445,0.9680139575457982
43.63001745200698,1306.3971823891077,0.9642337888921197
46.53868528214078,1293.2751233069198,0.9633614422797325
49.44735311227458,1281.413972743421,0.9607444024425705
52.35602094240838,1270.6918449151935,0.9589997092177959
55.26468877254218,1260.825326118518,0.9601628380343123
58.17335660267597,1251.783601341367,0.9572550159930212
61.082024432809774,1243.6818165802315,0.9560918871765048
63.99069226294357,1236.0731616432251,0.9543471939517302
66.89936009307738,1229.1629307493793,0.9499854608897935
69.80802792321117,1222.7792740503912,0.9502762430939227
72.71669575334496,1216.6542955198702,0.9479499854608898
75.62536358347877,1211.0282703744513,0.9464960744402443
78.53403141361257,1205.902661682741,0.9464960744402443
81.44269924374636,1200.9890194456746,0.945914510031986
84.35136707388017,1196.4576544320068,0.9453329456237278
87.26003490401396,1192.2034538153123,0.9435882523989532
90.16870273414776,1188.330045890387,0.9424251235824368
93.07737056428157,1184.6540742367129,0.9421343413783076
95.98603839441536,1181.3725862475512,0.9409712125617912
98.89470622454915,1178.1391002640144,0.940098865949404
101.80337405468296,1174.997954189368,0.9392265193370166
104.71204188481676,1172.3477166939597,0.9380633905205001
107.62070971495055,1169.5223307136366,0.937772608316371
110.52937754508436,1166.9615406553155,0.9371910439081128
113.43804537521815,1164.5232516803196,0.937772608316371
116.34671320535195,1162.562344571519,0.9345740040709508
119.25538103548574,1160.188580014063,0.9342832218668218
122.16404886561955,1158.277930437537,0.9325385286420471
125.07271669575334,1156.371335582973,0.9310846176214016
127.98138452588714,1154.6426688974782,0.9328293108461763
130.89005235602093,1152.9102160543657,0.9310846176214016
133.79872018615475,1151.3217482216069,0.9281767955801105
136.70738801628855,1149.8621895960205,0.9290491421924978
139.61605584642234,1148.4151104951402,0.9284675777842396
142.52472367655614,1147.0809606487212,0.9275952311718523
145.43339150668993,1145.8060750902218,0.9284675777842396
