effective_pass,train_objective,test_word_error
0.005817335660267597,16742.415017786177,1.0
0.058173356602675974,24951.285701526896,0.9965106135504507
0.11634671320535195,24115.361562587932,0.9985460889793545
0.17452006980802792,19286.360740061307,0.9991276533876127
0.2326934264107039,21292.562031026027,0.9959290491421925
0.29086678301337987,20824.29394306086,0.9941843559174178
0.34904013961605584,14682.851389683445,1.0
0.4072134962187318,28470.171837102112,0.9956382669380633
0.4653868528214078,29490.30149212399,0.9991276533876127
0.5235602094240838,26541.874877891332,0.997092177958709
0.5817335660267597,23433.064324403185,0.9997092177958709
0.6399069226294357,19512.168678066977,1.0
0.6980802792321117,17633.039157522533,0.9924396626926432
0.7562536358347877,22254.024182519708,0.991858098284385
0.8144269924374636,22621.381468711254,0.9982553067752253
0.8726003490401396,20595.69497778858,1.0
0.9307737056428156,35772.189672595436,0.9997092177958709
0.9889470622454916,26927.073707091735,0.9994184355917418
1.0471204188481675,30586.105056746877,0.9991276533876127
1.1052937754508436,20112.954488253545,0.9997092177958709
1.1634671320535195,28739.38035211744,0.9747019482407676
1.2216404886561956,17913.31569900529,0.9994184355917418
1.2798138452588714,19595.09302341374,0.9874963652224484
1.3379872018615475,14811.75823501575,0.991858098284385
1.3961605584642234,35321.934555976586,0.9968013957545798
1.4543339150668995,22438.836954044113,0.9959290491421925
1.5125072716695753,24978.12768895818,1.0
1.5706806282722514,16336.461438002814,0.9985460889793545
1.6288539848749273,18771.621849321782,1.0
1.6870273414776034,18148.41654874698,1.0
1.7452006980802792,22836.398974607986,0.9962198313463216
1.8033740546829553,20793.390769524296,0.9997092177958709
1.8615474112856312,28793.44275474266,0.997092177958709
1.9197207678883073,24337.63101124242,0.9994184355917418
1.9778941244909831,17933.798180146674,0.9968013957545798
2.036067481093659,16643.902772052068,0.9997092177958709
2.094240837696335,26922.24196477827,1.0
2.152414194299011,28206.844156210806,0.9959290491421925
2.2105875509016872,22348.50630611612,0.9956382669380633
2.268760907504363,23479.130745161787,1.0
2.326934264107039,22854.869445868757,1.0
